Directory,FileName,ScanType,SliceValidity,Manufacturer,ManufacturersModelName,InstitutionName,ScanningSequence,SliceThickness,EchoTime,RepetitionTime,FlipAngle,PhaseEncodingDirection,SpacingBetweenSlices
/media/pablo/Kirk/REDLAT/sub-AF144/dwi,sub-AF144_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF146/anat,sub-AF146_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF146/anat,sub-AF146_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF146/dwi,sub-AF146_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF147/anat,sub-AF147_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF147/anat,sub-AF147_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF147/dwi,sub-AF147_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF169/anat,sub-AF169_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF169/anat,sub-AF169_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF169/dwi,sub-AF169_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF171/anat,sub-AF171_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF171/anat,sub-AF171_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF171/dwi,sub-AF171_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF177/anat,sub-AF177_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF177/anat,sub-AF177_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF177/dwi,sub-AF177_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-BE00128/anat,sub-BE00128_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.320762,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00128/anat,sub-BE00128_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003553,0.0077732,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00128/anat,sub-BE00128_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.59518,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00132/anat,sub-BE00132_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314515,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00132/anat,sub-BE00132_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003539,0.0077463,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00132/anat,sub-BE00132_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.297,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00135/anat,sub-BE00135_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.347311,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00135/anat,sub-BE00135_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003617,0.0078927,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00135/anat,sub-BE00135_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.34196,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00136/anat,sub-BE00136_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.336379,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00136/anat,sub-BE00136_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003626,0.0078801,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00136/anat,sub-BE00136_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.33888,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00138/anat,sub-BE00138_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.326228,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00138/anat,sub-BE00138_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003617,0.0078969,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00138/anat,sub-BE00138_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.32061,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00140/anat,sub-BE00140_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314515,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00140/anat,sub-BE00140_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003525,0.0077162,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00140/anat,sub-BE00140_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.30429,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BN000100/anat,sub-BN000100_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.10065,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000100/anat,sub-BN000100_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003532,0.008648,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000101/anat,sub-BN000101_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.100976,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000101/anat,sub-BN000101_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003516,0.008656,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000102/anat,sub-BN000102_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003524,0.008648,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000103/anat,sub-BN000103_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.099692,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000103/anat,sub-BN000103_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003528,0.008644,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000104/anat,sub-BN000104_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.099776,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000104/anat,sub-BN000104_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003532,0.008636,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000105/anat,sub-BN000105_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.099553,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000105/anat,sub-BN000105_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003516,0.00868,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000106/anat,sub-BN000106_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.100218,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000106/anat,sub-BN000106_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003512,0.008656,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000107/anat,sub-BN000107_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.101302,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000107/anat,sub-BN000107_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003524,0.008644,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000108/anat,sub-BN000108_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.100213,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000108/anat,sub-BN000108_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003532,0.008656,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000109/anat,sub-BN000109_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1.1,0.099443,6,90,No se encontró información,0.55
/media/pablo/Kirk/REDLAT/sub-BN000109/anat,sub-BN000109_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003516,0.008652,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000110/anat,sub-BN000110_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.099667,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000110/anat,sub-BN000110_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003532,0.008652,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000111/anat,sub-BN000111_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1.1,0.099443,6,90,No se encontró información,0.55
/media/pablo/Kirk/REDLAT/sub-BN000111/anat,sub-BN000111_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003552,0.008628,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000112/anat,sub-BN000112_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.099863,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000112/anat,sub-BN000112_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003524,0.008764,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000113/anat,sub-BN000113_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.09983,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000113/anat,sub-BN000113_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003544,0.008856,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BN000114/anat,sub-BN000114_run-1_FLAIR.json,Otro,N/A,GE,Signa HDxt,CIMAC,SE\IR,1,0.100372,6,90,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BN000114/anat,sub-BN000114_run-1_T1w.json,T1,valid,GE,Signa HDxt,CIMAC,GR\IR,1,0.003516,0.008732,13,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-AF033/anat,sub-AF033_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF033/anat,sub-AF033_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF033/dwi,sub-AF033_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF067/anat,sub-AF067_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF067/anat,sub-AF067_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF067/dwi,sub-AF067_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-AF114/anat,sub-AF114_run-1_T1w.json,T1,valid,Siemens,Biograph_mMR,CT SCANNER SUR,GR\IR,1,0.00289,2.3,9,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF114/anat,sub-AF114_run-1_T2w.json,T2,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,SE\IR,1,0.397,5,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-AF114/dwi,sub-AF114_run-1_dwi.json,DWI,N/A,Siemens,Biograph_mMR,CT SCANNER SUR,EP,2,0.101,10.3,90,j-,2.6
/media/pablo/Kirk/REDLAT/sub-BE00141/anat,sub-BE00141_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.320371,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00141/anat,sub-BE00141_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003598,0.0078598,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00141/anat,sub-BE00141_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.2996,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00173/anat,sub-BE00173_run-1_FLAIR.json,Otro,N/A,Siemens,MAGNETOM Lumina,HOSPITAL CLINICO UNIVERSIDAD DE CHILE,SE,1,0.383,7,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-BE00173/anat,sub-BE00173_run-1_T1w.json,T1,valid,Siemens,MAGNETOM Lumina,HOSPITAL CLINICO UNIVERSIDAD DE CHILE,GR,1,0.00213,1.8,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-BE00173/anat,sub-BE00173_run-1_T2w.json,T2,N/A,Siemens,MAGNETOM Lumina,HOSPITAL CLINICO UNIVERSIDAD DE CHILE,GR,1,0.02,0.029,15,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-BE00142/anat,sub-BE00142_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.348873,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00142/anat,sub-BE00142_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003658,0.0079677,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00142/anat,sub-BE00142_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.62134,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00143/anat,sub-BE00143_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314515,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00143/anat,sub-BE00143_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003552,0.0077714,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00143/anat,sub-BE00143_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.30378,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00145/anat,sub-BE00145_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314515,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00145/anat,sub-BE00145_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.00354,0.0077439,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00145/anat,sub-BE00145_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.56851,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00147/anat,sub-BE00147_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.32779,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00147/anat,sub-BE00147_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003619,0.0078989,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00147/anat,sub-BE00147_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.30142,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00148/anat,sub-BE00148_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314905,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00148/anat,sub-BE00148_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.00356,0.0077865,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00148/anat,sub-BE00148_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.30589,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00149/anat,sub-BE00149_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.341064,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00149/anat,sub-BE00149_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003631,0.0079213,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00149/anat,sub-BE00149_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.33758,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00150/anat,sub-BE00150_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314515,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00150/anat,sub-BE00150_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003532,0.0077288,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00150/anat,sub-BE00150_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.57241,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00153/anat,sub-BE00153_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.314824,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00153/anat,sub-BE00153_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003548,0.0077638,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00153/anat,sub-BE00153_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.5855,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00154/anat,sub-BE00154_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.320371,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00154/anat,sub-BE00154_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003598,0.0078604,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00154/anat,sub-BE00154_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.58469,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00155/anat,sub-BE00155_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.32818,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00155/anat,sub-BE00155_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003551,0.0077689,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00155/anat,sub-BE00155_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.60646,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00156/anat,sub-BE00156_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.330523,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00156/anat,sub-BE00156_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003547,0.0077618,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00156/anat,sub-BE00156_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.61707,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00157/anat,sub-BE00157_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.321152,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00157/anat,sub-BE00157_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003604,0.0078208,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00157/anat,sub-BE00157_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.60936,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00160/anat,sub-BE00160_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.3192,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00160/anat,sub-BE00160_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003535,0.0077378,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00160/anat,sub-BE00160_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.58474,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00161/anat,sub-BE00161_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.323666,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00161/anat,sub-BE00161_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003613,0.0078897,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00161/anat,sub-BE00161_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.59959,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00163/anat,sub-BE00163_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.32779,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00163/anat,sub-BE00163_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003547,0.0077614,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00163/anat,sub-BE00163_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.6073,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00163/anat,sub-BE00163_run-2_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.6073,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00164/anat,sub-BE00164_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.335598,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00164/anat,sub-BE00164_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003532,0.0077285,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00164/anat,sub-BE00164_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.61678,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00166/anat,sub-BE00166_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.320371,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00166/anat,sub-BE00166_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003555,0.0077713,8,No se encontró información,0.5
/media/pablo/Kirk/REDLAT/sub-BE00166/anat,sub-BE00166_run-1_T2w.json,T2,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,GR,4,0.016115,1.57452,18,No se encontró información,4
/media/pablo/Kirk/REDLAT/sub-BE00167/anat,sub-BE00167_run-1_FLAIR.json,Otro,N/A,Philips,Ingenia,Hospital Clinico PUC 3T,IR,1,0.319591,4.8,90,No se encontró información,1
/media/pablo/Kirk/REDLAT/sub-BE00167/anat,sub-BE00167_run-1_T1w.json,T1,valid,Philips,Ingenia,Hospital Clinico PUC 3T,GR,1,0.003567,0.0078019,8,No se encontró información,0.5
